record_id,polymer_name,repeat_unit_smiles,polymer_class,tg_value,tg_unit,tg_std,measurement_method,source_id,source_type,doi,extraction_method,notes,zenodo_row_index,review_status
rec_zen_00000,,[*]#C[SiH2]C#Cc1cccc(C#[*])c1,Polysiloxanes,345.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=345.15; n_points=1; reliability=black,0,imported_from_zenodo
rec_zen_04847,,[*]Oc1ccc(C(=C(Cl)Cl)c2ccc(OC([*])=O)cc2)cc1,Polycarbonates,440.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=440.15; n_points=1; reliability=black,4847,imported_from_zenodo
rec_zen_04848,,[*]Oc1ccc(C(=O)Nc2ccc(C(C)(C)c3ccc(NC(=O)c4ccc(Oc5cc(C(C)(C)C)c([*])cc5C(C)(C)C)cc4)cc3)cc2)cc1,Polyoxides,527.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=527.15; n_points=1; reliability=black,4848,imported_from_zenodo
rec_zen_04849,,[*]Oc1ccc(C(=O)Nc2ccc(C(c3ccc(NC(=O)c4ccc(Oc5cc(C(C)(C)C)c([*])cc5C(C)(C)C)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,Polyoxides,541.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=541.15; n_points=1; reliability=black,4849,imported_from_zenodo
rec_zen_04850,,[*]Oc1ccc(C(=O)Nc2ccc(Oc3ccc(-c4ccc(Oc5ccc(NC(=O)c6ccc(Oc7ccc([*])cc7C)cc6)cc5)cc4)cc3)cc2)cc1,Polyoxides,493.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=493.15; n_points=1; reliability=black,4850,imported_from_zenodo
rec_zen_04851,,[*]Oc1ccc(C(=O)Nc2ccc(Oc3ccc(Oc4ccc(NC(=O)c5ccc(Oc6ccc([*])cc6C)cc5)cc4)cc3)cc2)cc1,Polyoxides,473.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=473.15; n_points=1; reliability=black,4851,imported_from_zenodo
rec_zen_04852,,[*]Oc1ccc(C(=O)Nc2ccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5ccc(NC(=O)c6ccc(Oc7ccc([*])cc7C)cc6)cc5)cc4)cc3)cc2)cc1,Polyoxides,490.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=490.15; n_points=1; reliability=black,4852,imported_from_zenodo
rec_zen_04853,,[*]Oc1ccc(C(=O)O)c(C(=O)Nc2ccc(NC(=O)c3cc([*])ccc3C(=O)O)cc2)c1,Polyoxides,439.45,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=439.45; n_points=1; reliability=black,4853,imported_from_zenodo
rec_zen_04854,,[*]Oc1ccc(C(=O)OCCOCCOC(=O)c2ccc(OC([*])=O)cc2)cc1,Polyoxides,324.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=324.15; n_points=1; reliability=black,4854,imported_from_zenodo
rec_zen_04855,,[*]Oc1ccc(C(=O)c2ccc(-c3ccc(C(=O)c4ccc(Oc5ccc([*])cc5-c5ccc(S(=O)(=O)O)c(C)c5)cc4)cc3)cc2)cc1,Polyoxides,455.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=455.15; n_points=1; reliability=black,4855,imported_from_zenodo
rec_zen_04856,,[*]Oc1ccc(C(=O)c2ccc(-c3ccc(C(=O)c4ccc(Oc5ccc([*])cc5-c5cccc(C)c5)cc4)cc3)cc2)cc1,Polyoxides,443.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=443.15; n_points=1; reliability=black,4856,imported_from_zenodo
rec_zen_04857,,[*]Oc1ccc(C(=O)c2ccc(C(=O)c3ccc(Oc4ccc([*])cc4-c4ccc(S(=O)(=O)O)c(C)c4)cc3)cc2)cc1,Polyoxides,440.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=440.15; n_points=1; reliability=black,4857,imported_from_zenodo
rec_zen_04858,,[*]Oc1ccc(C(=O)c2ccc(C(=O)c3ccc(Oc4ccc([*])cc4-c4cccc(C)c4)cc3)cc2)cc1,Polyoxides,432.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=432.15; n_points=1; reliability=black,4858,imported_from_zenodo
rec_zen_04859,,[*]Oc1ccc(C(=O)c2ccc(Oc3c(C)cc(-c4cc(C)c([*])c(CBr)c4)cc3CBr)cc2)cc1,Polyoxides,431.32,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=431.32; n_points=1; reliability=black,4859,imported_from_zenodo
rec_zen_04860,,[*]Oc1ccc(C(=O)c2ccc(Oc3c(CBr)cc(-c4cc(C)c([*])c(CBr)c4)cc3CBr)cc2)cc1,Polyoxides,436.82,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=436.82; n_points=1; reliability=black,4860,imported_from_zenodo
rec_zen_04861,,[*]Oc1ccc(C(=O)c2ccc(Oc3cc(C(C)(C)C)c([*])cc3C(C)(C)C)cc2)cc1,Polyoxides,479.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=479.15; n_points=1; reliability=black,4861,imported_from_zenodo
rec_zen_04862,,[*]Oc1ccc(C(=O)c2ccc(Oc3cc(C)c(C(c4cc(C(C)C)c([*])cc4C)c4ccccc4C(=O)O)cc3C(C)C)cc2)cc1,Polyoxides,501.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=501.15; n_points=1; reliability=black,4862,imported_from_zenodo
rec_zen_04863,,[*]Oc1ccc(C(=O)c2ccc(Oc3ccc([*])cc3-c3cc(C)cc(C)c3)cc2)cc1,Polyoxides,435.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=435.15; n_points=1; reliability=black,4863,imported_from_zenodo
rec_zen_04864,,[*]Oc1ccc(C(=O)c2ccc(Oc3ccc([*])cc3C(C)(C)C)cc2)cc1,Polyoxides,450.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=450.15; n_points=1; reliability=black,4864,imported_from_zenodo
rec_zen_04865,,[*]Oc1ccc(C(=O)c2ccc(Oc3ccc([*])cc3C)cc2)cc1,Polyoxides,424.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=424.15; n_points=1; reliability=black,4865,imported_from_zenodo
rec_zen_04866,,[*]Oc1ccc(C(=O)c2ccc3nc(C(=O)c4ccc(Oc5c(C)cc(-c6cc(C)c([*])c(C)c6C)c(C)c5C)cc4)ccc3c2)cc1,Polyoxides,523.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=523.15; n_points=1; reliability=black,4866,imported_from_zenodo
rec_zen_04867,,[*]Oc1ccc(C(=O)c2cccc3cccc(C(=O)c4ccc(Oc5ccc([*])cc5C(C)(C)C)cc4)c23)cc1,Polyoxides,503.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=503.15; n_points=1; reliability=black,4867,imported_from_zenodo
rec_zen_04868,,[*]Oc1ccc(C(C)(C)c2ccc(OP3(Oc4ccc(C(=O)OC)cc4)=NP(Oc4ccc(C(=O)OC)cc4)(Oc4ccc(C(=O)OC)cc4)=NP([*])(Oc4ccc(C(=O)OC)cc4)=N3)cc2)cc1,Polyoxides,346.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=346.15; n_points=1; reliability=black,4868,imported_from_zenodo
rec_zen_04869,,[*]Oc1ccc(C(C)(C)c2ccc(OP3(Oc4ccc(C(=O)OCCC)cc4)=NP(Oc4ccc(C(=O)OCCC)cc4)(Oc4ccc(C(=O)OCCC)cc4)=NP([*])(Oc4ccc(C(=O)OCCC)cc4)=N3)cc2)cc1,Polyoxides,299.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=299.15; n_points=1; reliability=black,4869,imported_from_zenodo
rec_zen_04870,,[*]Oc1ccc(C(c2ccc(OC(=O)c3ccc(C(c4ccc(C([*])=O)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,Polyesters,408.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=408.15; n_points=1; reliability=black,4870,imported_from_zenodo
rec_zen_04871,,[*]Oc1ccc(C(c2ccc(OC(=O)c3ccc(OCCCCCCCCCCOc4ccc(C([*])=O)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,Polyoxides,362.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=362.15; n_points=1; reliability=black,4871,imported_from_zenodo
rec_zen_04872,,[*]Oc1ccc(C(c2ccc(OC(=O)c3ccc(Oc4ccc(C([*])=O)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,Polyoxides,454.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=454.15; n_points=1; reliability=black,4872,imported_from_zenodo
rec_zen_04873,,[*]Oc1ccc(C(c2ccc(OC(=O)c3ccccc3-c3ccccc3C([*])=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,Polyesters,435.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=435.15; n_points=1; reliability=black,4873,imported_from_zenodo
rec_zen_04874,,[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)(C(F)(F)Cl)C(F)(F)Cl)cc1,Polycarbonates,456.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=456.65; n_points=1; reliability=black,4874,imported_from_zenodo
rec_zen_04875,,[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,Polycarbonates,449.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=449.15; n_points=1; reliability=black,4875,imported_from_zenodo
rec_zen_04876,,[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)C(Cl)(Cl)Cl)cc1,Polycarbonates,503.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=503.15; n_points=1; reliability=black,4876,imported_from_zenodo
rec_zen_04877,,[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)C(Cl)Cl)cc1,Polycarbonates,438.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=438.15; n_points=1; reliability=black,4877,imported_from_zenodo
rec_zen_04878,,[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)C2C3CCC(C3)C2c2ccccc2)cc1,Polycarbonates,469.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=469.15; n_points=1; reliability=black,4878,imported_from_zenodo
rec_zen_04879,,[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)C2CC3CC2C2C4CCC(C4)C32)cc1,Polycarbonates,526.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=526.15; n_points=1; reliability=black,4879,imported_from_zenodo
rec_zen_04880,,[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)C2CCCCC2)cc1,Polycarbonates,463.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=463.15; n_points=1; reliability=black,4880,imported_from_zenodo
rec_zen_04881,,[*]Oc1ccc(C(c2ccc(OC([*])=S)cc2)c2cccc3ccccc23)cc1,Polycarbonates,464.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=464.15; n_points=1; reliability=black,4881,imported_from_zenodo
rec_zen_04882,,[*]Oc1ccc(C(c2ccc(OC3=C(Cl)C(=O)N(c4ccc(Cc5ccc(N6C(=O)C([*])=C(Cl)C6=O)cc5)cc4)C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,Polyimides,462.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=462.15; n_points=1; reliability=black,4882,imported_from_zenodo
rec_zen_04883,,[*]Oc1ccc(C(c2ccc(OC3=C(Cl)C(=O)N(c4ccc(Oc5ccc(N6C(=O)C([*])=C(Cl)C6=O)cc5)cc4)C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,Polyimides,466.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=466.15; n_points=1; reliability=black,4883,imported_from_zenodo
rec_zen_04884,,[*]Oc1ccc(C(c2ccc(OP3(Oc4ccc(C(=O)OC)cc4)=NP(Oc4ccc(C(=O)OC)cc4)(Oc4ccc(C(=O)OC)cc4)=NP([*])(Oc4ccc(C(=O)OC)cc4)=N3)cc2)(C(F)(F)F)C(F)(F)F)cc1,Polyoxides,351.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=351.15; n_points=1; reliability=black,4884,imported_from_zenodo
rec_zen_04885,,[*]Oc1ccc(C(c2ccc(OP3(Oc4ccc(C(=O)OCCC)cc4)=NP(Oc4ccc(C(=O)OCCC)cc4)(Oc4ccc(C(=O)OCCC)cc4)=NP([*])(Oc4ccc(C(=O)OCCC)cc4)=N3)cc2)(C(F)(F)F)C(F)(F)F)cc1,Polyoxides,307.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=307.15; n_points=1; reliability=black,4885,imported_from_zenodo
rec_zen_04886,,[*]Oc1ccc(C(c2ccc(Oc3c(F)c(F)c(COC(c4cccc(C(OCc5c(F)c(F)c([*])c(F)c5F)(C(F)(F)F)C(F)(F)F)c4)(C(F)(F)F)C(F)(F)F)c(F)c3F)cc2)(C(F)(F)F)C(F)(F)F)cc1,Polyoxides,386.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=386.15; n_points=1; reliability=black,4886,imported_from_zenodo
rec_zen_04887,,[*]Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4ccccc4)c(-c4cc([*])ccc4C(=O)c4ccccc4)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,Polyoxides,437.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=437.15; n_points=1; reliability=black,4887,imported_from_zenodo
rec_zen_04888,,[*]Oc1ccc(C(c2ccc(Oc3ccc(S(=O)(=O)c4ccc([*])cc4[Si](C)(C)C)c([Si](C)(C)C)c3)cc2)(C(F)(F)F)C(F)(F)F)cc1,Polyoxides,445.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=445.15; n_points=1; reliability=black,4888,imported_from_zenodo
rec_zen_04889,,[*]Oc1ccc(C(c2ccc(Oc3ccc4c(c3)C(=O)N(CCCCN3C(=O)c5ccc([*])cc5C3=O)C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,Other class,453.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=Qiu; tg_range=453.15; n_points=1; reliability=black,4889,imported_from_zenodo
rec_zen_04890,,[*]Oc1ccc(C(c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(-c6ccc(Oc7ccc(N8C(=O)c9ccc([*])cc9C8=O)cc7)cc6)cc5)cc3)C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,Polyimides,490.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=490.15; n_points=1; reliability=black,4890,imported_from_zenodo
rec_zen_04891,,[*]Oc1ccc(C(c2ccc(Oc3cccc4c3C(=O)N(CCCCCCCCN3C(=O)c5cccc([*])c5C3=O)C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,Other class,408.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=Qiu; tg_range=408.15; n_points=1; reliability=black,4891,imported_from_zenodo
rec_zen_04892,,[*]Oc1ccc(C(c2ccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5ccc(-c6ccc(Oc7ccc(N8C(=O)c9cccc([*])c9C8=O)cc7)cc6)cc5)cc3)C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,Polyimides,507.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=507.15; n_points=1; reliability=black,4892,imported_from_zenodo
rec_zen_04893,,[*]Oc1ccc(C(c2ccc(Oc3cccc4c3C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7cccc([*])c7C6=O)cc5)cc3)C4=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,Other class,499.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=Qiu; tg_range=499.15; n_points=1; reliability=black,4893,imported_from_zenodo
rec_zen_04894,,[*]Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,Polyesters,483.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=483.15; n_points=1; reliability=black,4894,imported_from_zenodo
rec_zen_04895,,[*]Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(OC(=O)c3cccc(C([*])=O)c3)cc2)cc1,Polyesters,502.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=502.15; n_points=1; reliability=black,4895,imported_from_zenodo
rec_zen_04896,,[*]Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(OC([*])=O)cc2)cc1,Polycarbonates,486.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=486.15; n_points=1; reliability=black,4896,imported_from_zenodo
rec_zen_04897,,[*]Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(Oc3ccc4c(=O)n5c6cc(-c7ccc8c(c7)nc7c9ccc([*])c%10cccc(c(=O)n87)c%109)ccc6nc5c5cccc3c45)cc2)cc1,Polyoxides,630.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=630.15; n_points=1; reliability=black,4897,imported_from_zenodo
rec_zen_04898,,[*]Oc1ccc(C(c2ccccc2)c2ccc(OC([*])=O)cc2)cc1,Polycarbonates,443.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=443.15; n_points=1; reliability=black,4898,imported_from_zenodo
rec_zen_04899,,[*]Oc1ccc(C(c2ccccc2)c2ccc(OC([*])=S)cc2)cc1,Polycarbonates,452.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=452.15; n_points=1; reliability=black,4899,imported_from_zenodo
rec_zen_04900,,[*]Oc1ccc(C2(c3ccc(OC(=O)C45CC6CC(CC(C([*])=O)(C6)C4)C5)cc3)c3ccccc3-c3ccccc32)cc1,Polyesters,608.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=608.15; n_points=1; reliability=black,4900,imported_from_zenodo
rec_zen_04901,,[*]Oc1ccc(C2(c3ccc(OC(=O)c4cc(Cl)cc(C([*])=O)c4)cc3)OC(=O)c3ccccc32)cc1,Polyesters,586.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=586.15; n_points=1; reliability=black,4901,imported_from_zenodo
rec_zen_04902,,[*]Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C([*])=O)cc4)cc3)CC3CC2C2CCCC32)cc1,Polyesters,595.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=595.15; n_points=1; reliability=black,4902,imported_from_zenodo
rec_zen_04903,,[*]Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C([*])=O)cc4)cc3)CCC3CCCCC3C2)cc1,Polyesters,548.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=548.15; n_points=1; reliability=black,4903,imported_from_zenodo
rec_zen_04904,,[*]Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C([*])=O)cc4)cc3)CCCCC2)cc1,Polyesters,548.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=548.15; n_points=1; reliability=black,4904,imported_from_zenodo
rec_zen_04905,,[*]Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C([*])=O)cc4)cc3)CCc3ccccc32)cc1,Polyesters,585.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=585.15; n_points=1; reliability=black,4905,imported_from_zenodo
rec_zen_04906,,[*]Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C([*])=O)cc4)cc3)OC(=O)c3ccccc32)cc1,Polyesters,552.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=552.15; n_points=1; reliability=black,4906,imported_from_zenodo
rec_zen_04907,,[*]Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C([*])=O)cc4)cc3)OCc3ccccc32)cc1,Polyoxides,585.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=585.15; n_points=1; reliability=black,4907,imported_from_zenodo
rec_zen_04908,,[*]Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C([*])=O)cc4)cc3)c3ccccc3-c3ccccc32)cc1,Polyesters,558.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=558.15; n_points=1; reliability=black,4908,imported_from_zenodo
rec_zen_04909,,[*]Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C([*])=O)cc4)cc3)c3ccccc3C(=O)c3ccccc32)cc1,Polyesters,673.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=673.15; n_points=1; reliability=black,4909,imported_from_zenodo
rec_zen_04910,,[*]Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C([*])=O)cc4)cc3)c3ccccc3Cc3ccccc32)cc1,Polyesters,615.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=615.15; n_points=1; reliability=black,4910,imported_from_zenodo
rec_zen_04911,,[*]Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C([*])=O)cc4)cc3)c3ccccc3Oc3ccccc32)cc1,Polyoxides,525.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=525.15; n_points=1; reliability=black,4911,imported_from_zenodo
rec_zen_04912,,[*]Oc1ccc(C2(c3ccc(OC(=O)c4ccc([Si](c5ccccc5)(c5ccccc5)c5ccc(C([*])=O)cc5)cc4)cc3)OC(=O)c3ccccc32)cc1,Polyesters,523.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=523.15; n_points=1; reliability=black,4912,imported_from_zenodo
rec_zen_04913,,[*]Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C([*])=O)c4)cc3)C(=O)Nc3c(Cl)cc(Cl)cc32)cc1,Polyesters,543.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=543.15; n_points=1; reliability=black,4913,imported_from_zenodo
rec_zen_04914,,[*]Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C([*])=O)c4)cc3)C(=O)Nc3ccccc32)cc1,Polyesters,529.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=529.15; n_points=1; reliability=black,4914,imported_from_zenodo
rec_zen_04915,,[*]Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C([*])=O)c4)cc3)CCC3CCCCC3C2)cc1,Polyesters,521.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=521.15; n_points=1; reliability=black,4915,imported_from_zenodo
rec_zen_04916,,[*]Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C([*])=O)c4)cc3)CCCCC2)cc1,Polyesters,400.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=400.15; n_points=1; reliability=black,4916,imported_from_zenodo
rec_zen_04917,,[*]Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C([*])=O)c4)cc3)OC(=O)c3ccccc32)cc1,Polyesters,555.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=555.65; n_points=1; reliability=black,4917,imported_from_zenodo
rec_zen_04918,,[*]Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C([*])=O)c4)cc3)c3ccccc3-c3ccccc32)cc1,Polyesters,542.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=542.65; n_points=1; reliability=black,4918,imported_from_zenodo
